3.878474968467205599e+02
3.914040659939789180e+02
3.949594157881275578e+02
3.985135462291665362e+02
4.020664573170957965e+02
4.056181490519152817e+02
4.091686214336251055e+02
4.127178744622252111e+02
4.162659081377155985e+02
4.198127224600962677e+02
4.233583174293672187e+02
4.269026930455283946e+02
4.304458493085799091e+02
4.339877862185217055e+02
4.375285037753537836e+02
4.410680019790761435e+02
4.446062808296887852e+02
4.481433403271917086e+02
4.516791804715849139e+02
4.552138012628684010e+02
4.587472027010422266e+02
4.622793847861062773e+02
4.658103475180606097e+02
4.693400908969052807e+02
4.728686149226401767e+02
4.763959195952654113e+02
4.799220049147808709e+02
4.834468708811866691e+02
4.869705174944826922e+02
4.904929447546690540e+02
4.940141526617456407e+02
4.975341412157124523e+02
5.010529104165696026e+02
5.045704602643170915e+02
5.080867907589548622e+02
5.116019019004829147e+02
5.151157936889012490e+02
5.186284661242098082e+02
5.221399192064086492e+02
5.256501529354978857e+02
5.291591673114772902e+02
5.326669623343470903e+02
5.361735380041070584e+02
5.396788943207574221e+02
5.431830312842979538e+02
5.466859488947288810e+02
5.501876471520499763e+02
5.536881260562614671e+02
5.571873856073631259e+02
5.606854258053551803e+02
5.641822466502374027e+02
5.676778481420099070e+02
5.711722302806728067e+02
5.746653930662258745e+02
5.781573364986693377e+02
5.816480605780030828e+02
5.851375653042269960e+02
5.886258506773413046e+02
5.921129166973458950e+02
5.955987633642407673e+02
5.990833906780258076e+02
6.025667986387012434e+02
6.060489872462669609e+02
6.095299565007228466e+02
6.130097064020690141e+02
6.164882369503055770e+02
6.199655481454324217e+02
6.234416399874495482e+02
6.269165124763569565e+02
6.303901656121546466e+02
6.338625993948426185e+02
6.373338138244207585e+02
6.408038089008892939e+02
6.442725846242481111e+02
6.477401409944972102e+02
6.512064780116365910e+02
6.546715956756661399e+02
6.581354939865860842e+02
6.615981729443963104e+02
6.650596325490968184e+02
6.685198728006876081e+02
6.719788936991687933e+02
6.754366952445401466e+02
6.788932774368017817e+02
6.823486402759538123e+02
6.858027837619960110e+02
6.892557078949283778e+02
6.927074126747511400e+02
6.961578981014641840e+02
6.996071641750675099e+02
7.030552108955612312e+02
7.065020382629451206e+02
7.099476462772192917e+02
7.133920349383837447e+02
7.168352042464384795e+02
7.202771542013836097e+02
7.237178848032189080e+02
7.271573960519444881e+02
7.305956879475604637e+02
7.340327604900666074e+02
7.374686136794630329e+02
7.409032475157498538e+02
7.443366619989268429e+02
7.477688571289940000e+02
7.511998329059516664e+02
7.546295893297995008e+02
7.580581264005377307e+02
7.614854441181661286e+02
7.649115424826848084e+02
7.683364214940938837e+02
7.717600811523931270e+02
7.751825214575827658e+02
7.786037424096625728e+02
7.820237440086327751e+02
7.854425262544932593e+02
7.888600891472439116e+02
7.922764326868848457e+02
7.956915568734160615e+02
7.991054617068376729e+02
8.025181471871495660e+02
